دسته,شاخص,کد World Bank,کد Data360,واحد,سال,مقدار,سال مقایسه قبلی,تغییر نسبت به مقدار قبلی,تغییر نسبت به مقدار قبلی %
زیرساخت,تلفن همراه (در ۱۰۰ نفر),IT.CEL.SETS.P2,WB_WDI_IT_CEL_SETS_P2,10P2PS,2018,67.856766,2017.0,3.126587999999998,4.830186006903918
زیرساخت,تلفن همراه (در ۱۰۰ نفر),IT.CEL.SETS.P2,WB_WDI_IT_CEL_SETS_P2,10P2PS,2019,71.666032,2018.0,3.809266000000008,5.613686334535909
زیرساخت,تلفن همراه (در ۱۰۰ نفر),IT.CEL.SETS.P2,WB_WDI_IT_CEL_SETS_P2,10P2PS,2020,74.733217,2019.0,3.067184999999995,4.279830924642228
زیرساخت,تلفن همراه (در ۱۰۰ نفر),IT.CEL.SETS.P2,WB_WDI_IT_CEL_SETS_P2,10P2PS,2021,78.80123,2020.0,4.068013000000008,5.443380016679876
زیرساخت,تلفن همراه (در ۱۰۰ نفر),IT.CEL.SETS.P2,WB_WDI_IT_CEL_SETS_P2,10P2PS,2022,79.105054,2021.0,0.30382399999999166,0.3855574335578158
زیرساخت,تلفن همراه (در ۱۰۰ نفر),IT.CEL.SETS.P2,WB_WDI_IT_CEL_SETS_P2,10P2PS,2023,76.539761,2022.0,-2.565292999999997,-3.2428939369664005
زیرساخت,تلفن همراه (در ۱۰۰ نفر),IT.CEL.SETS.P2,WB_WDI_IT_CEL_SETS_P2,10P2PS,2024,76.854456,2023.0,0.3146950000000004,0.41115231598384583
زیرساخت,تلفن همراه (در ۱۰۰ نفر),IT.CEL.SETS.P2,WB_WDI_IT_CEL_SETS_P2,10P2PS,2025,,,,
زیرساخت,تلفن همراه (در ۱۰۰ نفر),IT.CEL.SETS.P2,WB_WDI_IT_CEL_SETS_P2,10P2PS,2026,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2010,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2011,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2012,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2013,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2014,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2015,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2016,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2017,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2018,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2019,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2020,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2021,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2022,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2023,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2024,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2025,,,,
زیرساخت,جاده‌های آسفالت (%),IS.ROD.PAVE.ZS,WB_WDI_IS_ROD_PAVE_ZS,,2026,,,,
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2010,0.653,,,
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2011,0.796,2010.0,0.14300000000000002,21.898928024502297
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2012,3.667,2011.0,2.8709999999999996,360.67839195979894
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2013,2.954,2012.0,-0.7129999999999996,-19.44368693755112
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2014,1.827,2013.0,-1.1270000000000002,-38.15165876777252
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2015,3.566,2014.0,1.7389999999999999,95.18336070060207
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2016,2.285,2015.0,-1.2809999999999997,-35.92260235558047
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2017,3.204,2016.0,0.919,40.21881838074398
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2018,4.083,2017.0,0.879,27.43445692883895
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2019,4.83,2018.0,0.7469999999999999,18.295371050698012
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2020,5.994,2019.0,1.1639999999999997,24.099378881987572
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2021,6.338,2020.0,0.3440000000000003,5.739072405739078
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2022,5.291,2021.0,-1.0469999999999997,-16.519406752918897
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2023,5.237,2022.0,-0.05400000000000027,-1.0206010206010256
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2024,5.492,2023.0,0.2549999999999999,4.869199923620391
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2025,5.42,2024.0,-0.07200000000000006,-1.310997815003643
بازار کار,نرخ بیکاری (%),SL.UEM.TOTL.ZS,WB_WDI_SL_UEM_TOTL_ZS,PT_LF,2026,,,,
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2010,50.997,,,
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2011,50.775,2010.0,-0.2220000000000013,-0.43531972468969016
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2012,51.113,2011.0,0.33800000000000097,0.6656819300837045
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2013,51.451,2012.0,0.33800000000000097,0.6612799092207481
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2014,50.997,2013.0,-0.4540000000000006,-0.8823929564051246
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2015,52.026,2014.0,1.0290000000000035,2.017765750926532
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2016,51.682,2015.0,-0.3440000000000012,-0.6612078576096589
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2017,51.338,2016.0,-0.3440000000000012,-0.665608916063622
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2018,50.994,2017.0,-0.3440000000000012,-0.6700689547703479
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2019,51.597,2018.0,0.6030000000000015,1.1824920578891664
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2020,51.587,2019.0,-0.00999999999999801,-0.019380971761920288
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2021,52.73,2020.0,1.1429999999999936,2.2156744916354767
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2022,52.406,2021.0,-0.32399999999999807,-0.6144509766736167
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2023,52.372,2022.0,-0.03399999999999892,-0.06487806739686089
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2024,52.308,2023.0,-0.06400000000000006,-0.12220270373482023
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2025,52.335,2024.0,0.027000000000001023,0.05161734342739356
بازار کار,مشارکت نیروی کار (%),SL.TLF.CACT.ZS,WB_WDI_SL_TLF_CACT_ZS,PT,2026,,,,
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2010,22.036,,,
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2011,22.228,2010.0,0.19200000000000017,0.8713015066255226
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2012,22.508,2011.0,0.2799999999999976,1.259672485153849
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2013,22.79,2012.0,0.28200000000000003,1.252887862093478
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2014,22.987,2013.0,0.19699999999999918,0.864414216761734
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2015,23.983,2014.0,0.9960000000000022,4.332883803889165
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2016,23.162,2015.0,-0.8210000000000015,-3.4232581411833447
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2017,22.358,2016.0,-0.8039999999999985,-3.47120283222519
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2018,21.571,2017.0,-0.786999999999999,-3.519992843724837
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2019,23.241,2018.0,1.6699999999999982,7.741875666403959
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2020,23.406,2019.0,0.16499999999999915,0.7099522395766066
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2021,24.365,2020.0,0.9589999999999996,4.097240023925488
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2022,24.027,2021.0,-0.3379999999999974,-1.3872357890416476
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2023,23.997,2022.0,-0.030000000000001137,-0.12485953302535122
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2024,23.989,2023.0,-0.007999999999999119,-0.03333750052089478
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2025,24.046,2024.0,0.05699999999999861,0.2376089040810313
بازار کار,مشارکت زنان در بازار کار (%),SL.TLF.CACT.FE.ZS,WB_WDI_SL_TLF_CACT_FE_ZS,PT_W,2026,,,,
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2010,42.672415,,,
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2011,42.818593,2010.0,0.14617799999999903,0.3425585357660189
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2012,42.58678,2011.0,-0.2318130000000025,-0.5413839730791773
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2013,42.236564,2012.0,-0.3502159999999961,-0.8223584877748356
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2014,42.2332,2013.0,-0.0033640000000048076,-0.007964663034627551
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2015,41.010016,2014.0,-1.2231839999999963,-2.8962617087978093
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2016,42.268083,2015.0,1.258066999999997,3.0677066792658576
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2017,39.874724,2016.0,-2.3933589999999967,-5.662331551681672
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2018,37.416427,2017.0,-2.4582970000000017,-6.165050822671529
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2019,38.308901,2018.0,0.892474,2.3852464587278734
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2020,38.311482,2019.0,0.0025809999999992783,0.006737337622917656
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2021,37.098033,2020.0,-1.2134489999999971,-3.1673246156334987
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2022,36.731414,2021.0,-0.36661900000000003,-0.9882437702290038
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2023,36.77404,2022.0,0.0426259999999985,0.11604780583725555
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2024,36.544142,2023.0,-0.2298979999999986,-0.6251638384033916
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2025,36.229549,2024.0,-0.3145930000000021,-0.8608575349778417
بازار کار,اشتغال کشاورزی (%),SL.AGR.EMPL.ZS,WB_WDI_SL_AGR_EMPL_ZS,PT,2026,,,,
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2010,22.57494,,,
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2011,22.844588,2010.0,0.2696480000000001,1.1944572167190703
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2012,22.806242,2011.0,-0.03834600000000066,-0.1678559490764318
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2013,22.921871,2012.0,0.11562899999999843,0.5070059328494297
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2014,22.873192,2013.0,-0.04867899999999992,-0.2123692258803826
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2015,24.019647,2014.0,1.1464549999999996,5.012221293818543
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2016,23.593148,2015.0,-0.42649899999999974,-1.7756255951638247
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2017,24.273294,2016.0,0.6801460000000006,2.8828115688504163
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2018,24.98879,2017.0,0.7154960000000017,2.9476675065197235
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2019,24.331498,2018.0,-0.6572920000000018,-2.6303474477955984
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2020,24.765398,2019.0,0.4339000000000013,1.7832851886061485
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2021,25.428055,2020.0,0.6626569999999994,2.675737333193674
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2022,25.414339,2021.0,-0.013716000000002282,-0.053940421318116084
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2023,25.15218,2022.0,-0.2621589999999969,-1.0315397146469043
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2024,25.183511,2023.0,0.031330999999998,0.12456574340672658
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2025,25.255486,2024.0,0.0719750000000019,0.28580208692903025
بازار کار,اشتغال صنعتی (%),SL.IND.EMPL.ZS,WB_WDI_SL_IND_EMPL_ZS,PT,2026,,,,
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2010,12.637225,,,
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2011,13.482555,2010.0,0.8453299999999988,6.689205897655527
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2012,11.873964,2011.0,-1.6085909999999988,-11.93090627110365
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2013,12.177499,2012.0,0.30353499999999833,2.556307228150585
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2014,11.194972,2013.0,-0.9825269999999993,-8.06838087196722
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2015,9.974571,2014.0,-1.2204010000000007,-10.901331419140671
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2016,8.736716,2015.0,-1.2378549999999997,-12.410107662775669
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2017,8.221611,2016.0,-0.5151050000000001,-5.895865219837754
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2018,8.5818,2017.0,0.3601890000000001,4.3810027012954045
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2019,9.390864,2018.0,0.8090640000000011,9.427672516255345
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2020,9.298559,2019.0,-0.09230500000000141,-0.9829234030010594
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2021,9.0516,2020.0,-0.2469589999999986,-2.655884637608888
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2022,10.54059,2021.0,1.4889899999999994,16.450019885987
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2023,10.493959,2022.0,-0.046630999999999645,-0.4423945908151218
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2024,10.390453,2023.0,-0.10350599999999943,-0.9863389022198336
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2025,,,,
تجارت و مالیه,صادرات (% GDP),NE.EXP.GNFS.ZS,WB_WDI_NE_EXP_GNFS_ZS,PT_GDP,2026,,,,
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2010,19.351777,,,
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2011,18.880083,2010.0,-0.4716939999999994,-2.437471246180645
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2012,19.445009,2011.0,0.5649259999999998,2.9921796424305964
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2013,18.712775,2012.0,-0.7322339999999983,-3.7656655237341283
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2014,18.274854,2013.0,-0.43792099999999934,-2.340224792955611
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2015,16.713615,2014.0,-1.5612390000000005,-8.543099715051076
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2016,15.964862,2015.0,-0.7487530000000007,-4.479898573707727
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2017,17.250424,2016.0,1.2855619999999988,8.05244667946393
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2018,19.044257,2017.0,1.793833000000003,10.398776285151037
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2019,19.514713,2018.0,0.47045599999999865,2.4703300317780768
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2020,17.417721,2019.0,-2.096992,-10.745697361780316
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2021,17.978821,2020.0,0.5610999999999997,3.2214317820339393
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2022,22.490763,2021.0,4.511942000000001,25.095872526902635
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2023,17.973734,2022.0,-4.517029000000001,-20.083929566996016
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2024,17.188016,2023.0,-0.7857179999999993,-4.371478959241298
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2025,,,,
تجارت و مالیه,واردات (% GDP),NE.IMP.GNFS.ZS,WB_WDI_NE_IMP_GNFS_ZS,PT_GDP,2026,,,,
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2010,1.027911,,,
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2011,0.575055,2010.0,-0.45285600000000004,-44.055954260631516
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2012,0.343453,2011.0,-0.23160199999999997,-40.274756327655616
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2013,0.515354,2012.0,0.17190099999999997,50.05080753407306
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2014,0.695308,2013.0,0.17995400000000006,34.91852202563676
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2015,0.557734,2014.0,-0.13757400000000009,-19.78605164905338
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2016,0.82135,2015.0,0.2636160000000001,47.265542355316356
تجارت و مالیه,سرمایه‌گذاری خارجی FDI (% GDP),BX.KLT.DINV.WD.GD.ZS,WB_WDI_BX_KLT_DINV_WD_GD_ZS,PT_GDP,2017,0.735837,2016.0,-0.08551300000000006,-10.411274121872534
