url,extension,title_guess,source_count,source_pages,anchor_texts
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_21_national.xlsx,xlsx,National Level,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""National Level""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/RAJAN PUR/table_11_rajanpur_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/PESHAWAR/table_14_peshawar_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/DUKI/table_1_duki_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/JAFFARABAD/table_10_jaffarabad_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/FAISALABAD/table_15_faisalabad_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/KOHLU/table_9_kohlu_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/KHUZADAR/table_17_khuzdar_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/KHANEWAL/table_9_khanewal_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/LAHORE/table_9_lahore_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/DERA GHAZI KHAN/table_34_dera ghazi khan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/SUKKUR/Table_22_sukkur_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_14_sindh_province.xlsx,xlsx,Province Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Province Wise""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/TANK/table_6_tank_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/KACHHI/table_11_kachhi_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_26_kp_province.xlsx,xlsx,Province Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Province Wise""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/LOWER KOHISTAN/table_13b_lower kohistan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/KHANEWAL/table_33_khanewal_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/MALAKAND/table_5_malakand protected area_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/DERA GHAZI KHAN/table_32_dera ghazi khan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/KARACHI WEST/Table_24_karachi west_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/GUJRANWALA/table_3_gujranwala_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/KHYBER/table_18_khyber_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/MULTAN/table_8_multan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_2_balochistan_districts.xlsx,xlsx,District Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""District Wise""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/JHAL MAGSI/table_10_jhal magsi_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/MARDAN/table_24_mardan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/UPPER DIR/table_23_upper dir_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/SUKKUR/Table_7_sukkur_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/ABBOTTABAD/table_17_abbottabad_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/LAYYAH/table_23_layyah_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/PAKPATTAN/table_31_pakpattan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/BAHAWALNAGAR/table_19_bahawalnagar_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/NAROWAL/table_20_narowal_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/MUSAKHEL/table_4_musakhel_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/NASIRABAD/table_25_nasirabad_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/GWADAR/table_13b_gwadar_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/PESHAWAR/table_23_peshawar_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_17_islamabad.xlsx,xlsx,District Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""District Wise""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/SWABI/table_9_swabi_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/DERA GHAZI KHAN/table_17_dera ghazi khan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/BARKHAN/table_7_barkhan_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/PANJGUR/table_3_panjgur_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/JAMSHORO/Table_21_jamshoro_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/HANGU/table_32_hangu_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/MALIR/Table_14_malir_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/THARPARKAR/Table_33_tharparkar_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/KARACHI WEST/Table_14_karachi west_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/LOWER DIR/table_22_lower dir_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/KOHAT/table_17_kohat_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/KILLA SAIFULLAH/table_32_killa saifullah_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/NAUSHAHRO FEROZE/Table_20_naushahro feroze_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/HARNAI/table_14_harnai_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/MATIARI/Table_8_matiari_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/RAJAN PUR/table_34_rajanpur_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/PANJGUR/table_20_panjgur_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/LOWER DIR/table_25_lower dir_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/LORALAI/table_18_loralai_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_25_sindh_province.xlsx,xlsx,Province Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Province Wise""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/LARKANA/Table_1_larkana_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/NORTH WAZIRISTAN/table_11_north waziristan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/DERA BUGHTI/table_13a_dera bugti_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/LARKANA/Table_23_larkana_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/GUJRAT/table_18_gujrat_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/MASTUNG/table_13_mastung_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/NAUSHAHRO FEROZE/Table_24_naushahro feroze_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/KOHLU/table_4_kohlu_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/KOHLU/table_31_kohlu_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/MASTUNG/table_18_mastung_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/HARIPUR/table_7_haripur_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_35_kp_districts.xlsx,xlsx,District Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""District Wise""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/UPPER KOHISTAN/table_9_upper kohistan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/BAJAUR/table_26_bajaur_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_12_kp_districts.xlsx,xlsx,District Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""District Wise""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/HARNAI/table_25_harnai_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/CHAMAN/table_1_chaman_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/MANSEHRA/table_3_mansehra_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/GWADAR/table_19_gwadar_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/BHAKKAR/table_5_bhakkar_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/JHAL MAGSI/table_25_jhal magsi_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/MOHMAND/table_25_mohmand_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/CHAMAN/table_17_chaman_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/KHARAN/table_25_kharan_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/LARKANA/Table_4_larkana_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/SUJAWAL/Table_6_sujawal_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/UPPER KOHISTAN/table_11_upper kohistan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/HARNAI/table_31_harnai_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/QUETTA/table_11_quetta_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/KASUR/table_8_kasur_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/MIRPUR KHAS/Table_25_sindh_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/ABBOTTABAD/table_3_abbottabad_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/CHAKWAL/table_16_chakwal_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/SOUTH WAZIRISTAN/table_19_south waziristan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/MANSEHRA/table_34_mansehra_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/NORTH WAZIRISTAN/table_12_north waziristan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_16_sindh_districts.xlsx,xlsx,District Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""District Wise""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/SOHBATPUR/table_16_sohbatpur_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/HARIPUR/table_10_haripur_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/MULTAN/table_21_multan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/KORANGI/Table_17_korangi_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/MUSAKHEL/table_17_musakhel_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/ZHOB/table_13a_zhob_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_13a_islamabad.xlsx,xlsx,District Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""District Wise""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/GWADAR/table_10_gwadar_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/SindhTablesDistrict2023/JAMSHORO/Table_13_jamshoro_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/DERA GHAZI KHAN/table_13b_dera ghazi khan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/RAJAN PUR/table_20_rajanpur_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/BalochistanTableDistrict2023/BARKHAN/table_19_barkhan_district.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/OKARA/table_25_okara_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/table_7_kp_province.xlsx,xlsx,Province Wise,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Province Wise""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/BAHAWALNAGAR/table_26_bahawalnagar_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/RAJAN PUR/table_21_rajanpur_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/KPTableDistrict2023/KHYBER/table_16_khyber_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
https://www.pbs.gov.pk/wp-content/uploads/2020/07/DistTableWiseDataCensus-2023/PunjabTableDistrict2023/DERA GHAZI KHAN/table_22_dera ghazi khan_districts.xlsx,xlsx,Download,1,"[""https://www.pbs.gov.pk/result-excel/""]","[""Download""]"
