chapter_num,chapter_name,chapter_fa,path,name,level,last_year,last_value,first_year,first_value,n_points
6,Money and Credit,پول و اعتبار,"T-Bills, Twelve Months Maturity > T-Bills, Twelve Months Maturity Amount Offered (Rs Million) > T-Bills, Twelve Months Maturity Amount Offered (Rs Million) Discounted value","T-Bills, Twelve Months Maturity Amount Offered (Rs Million) Discounted value",2,2024-25,16564507.78,1998-99,247934,27
6,Money and Credit,پول و اعتبار,"T-Bills, Twelve Months Maturity > T-Bills, Twelve Months Maturity, Amount Accepted (Rs Million)","T-Bills, Twelve Months Maturity, Amount Accepted (Rs Million)",1,,,,,0
6,Money and Credit,پول و اعتبار,"T-Bills, Twelve Months Maturity > T-Bills, Twelve Months Maturity, Amount Accepted (Rs Million) > T-Bills, Twelve Months Maturity, Amount Accepted (Rs Million) Face value","T-Bills, Twelve Months Maturity, Amount Accepted (Rs Million) Face value",2,2024-25,6598508.93,1998-99,78960,27
6,Money and Credit,پول و اعتبار,"T-Bills, Twelve Months Maturity > T-Bills, Twelve Months Maturity, Amount Accepted (Rs Million) > T-Bills, Twelve Months Maturity, Amount Accepted (Rs Million) Discounted value","T-Bills, Twelve Months Maturity, Amount Accepted (Rs Million) Discounted value",2,2024-25,5848284.354,1998-99,69148,27
6,Money and Credit,پول و اعتبار,"T-Bills, Twelve Months Maturity > T-Bills, Twelve Months Maturity, Weighted Average Yield","T-Bills, Twelve Months Maturity, Weighted Average Yield",1,,,,,0
6,Money and Credit,پول و اعتبار,"T-Bills, Twelve Months Maturity > T-Bills, Twelve Months Maturity, Weighted Average Yield > T-Bills, Twelve Months Maturity, Weighted Average Yield, Minimum % p.a.","T-Bills, Twelve Months Maturity, Weighted Average Yield, Minimum % p.a.",2,2024-25,10.8787,1998-99,10.098,27
6,Money and Credit,پول و اعتبار,"T-Bills, Twelve Months Maturity > T-Bills, Twelve Months Maturity, Weighted Average Yield > T-Bills, Twelve Months Maturity, Weighted Average Yield, Maximum % p.a.","T-Bills, Twelve Months Maturity, Weighted Average Yield, Maximum % p.a.",2,2024-25,18.4236,1998-99,16,27
6,Money and Credit,پول و اعتبار,PIBs Amount Offered (Rs Million),PIBs Amount Offered (Rs Million),0,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Amount Offered (Rs Million) > PIBs Amount Offered (Rs Million), 03 Years Maturity","PIBs Amount Offered (Rs Million), 03 Years Maturity",1,2024-25,2108084.6,2000-01,8534,25
6,Money and Credit,پول و اعتبار,"PIBs Amount Offered (Rs Million) > PIBs Amount Offered (Rs Million), 05 Years Maturity","PIBs Amount Offered (Rs Million), 05 Years Maturity",1,2024-25,3378686.2,2000-01,6674,25
6,Money and Credit,پول و اعتبار,"PIBs Amount Offered (Rs Million) > PIBs Amount Offered (Rs Million), 07 Years Maturity","PIBs Amount Offered (Rs Million), 07 Years Maturity",1,2011-12,1650,2009-10,5900,3
6,Money and Credit,پول و اعتبار,"PIBs Amount Offered (Rs Million) > PIBs Amount Offered (Rs Million), 10 Years Maturity","PIBs Amount Offered (Rs Million), 10 Years Maturity",1,2024-25,1318006.5,2000-01,43606,25
6,Money and Credit,پول و اعتبار,"PIBs Amount Offered (Rs Million) > PIBs Amount Offered (Rs Million), 15 Years Maturity","PIBs Amount Offered (Rs Million), 15 Years Maturity",1,2024-25,134000,2003-04,14316,15
6,Money and Credit,پول و اعتبار,"PIBs Amount Offered (Rs Million) > PIBs Amount Offered (Rs Million), 20 Years Maturity","PIBs Amount Offered (Rs Million), 20 Years Maturity",1,2021-22,10529,2003-04,16579,17
6,Money and Credit,پول و اعتبار,"PIBs Amount Offered (Rs Million) > PIBs Amount Offered (Rs Million), 30 Years Maturity","PIBs Amount Offered (Rs Million), 30 Years Maturity",1,2021-22,0,2006-07,23300,7
6,Money and Credit,پول و اعتبار,PIBs Amount Accepted,PIBs Amount Accepted,0,,,,,0
6,Money and Credit,پول و اعتبار,PIBs Amount Accepted > 3 Years Maturity,3 Years Maturity,1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs Amount Accepted, 3 Years Maturity Amount Accepted (Rs Million)","PIBs Amount Accepted, 3 Years Maturity Amount Accepted (Rs Million)",1,2024-25,534574.5,2000-01,4677,23
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs Amount Accepted, 3 Years Maturity Weighted Average Yield","PIBs Amount Accepted, 3 Years Maturity Weighted Average Yield",1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs Amount Accepted, 3 Years Maturity Weighted Average Yield > PIBs Amount Accepted, 3 Years Maturity Weighted Average Yield, Minimum % p.a.","PIBs Amount Accepted, 3 Years Maturity Weighted Average Yield, Minimum % p.a.",2,2024-25,11.37470861,2000-01,12.427,23
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs Amount Accepted, 3 Years Maturity Weighted Average Yield > PIBs Amount Accepted, 3 Years Maturity Weighted Average Yield, Maximum % p.a.","PIBs Amount Accepted, 3 Years Maturity Weighted Average Yield, Maximum % p.a.",2,2024-25,16.46651367,2000-01,12.486,23
6,Money and Credit,پول و اعتبار,PIBs Amount Accepted > PIBs 5 Years Maturity,PIBs 5 Years Maturity,1,,,,,0
6,Money and Credit,پول و اعتبار,PIBs Amount Accepted > PIBs 5 Years Maturity Amount Accepted (Rs Million),PIBs 5 Years Maturity Amount Accepted (Rs Million),1,2024-25,1160394.4,2000-01,5317,25
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 5 Years Maturity Amount Accepted, Weighted Average Yield","PIBs 5 Years Maturity Amount Accepted, Weighted Average Yield",1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 5 Years Maturity Amount Accepted, Weighted Average Yield > PIBs 5 Years Maturity Amount Accepted, Weighted Average Yield, Minimum % p.a.","PIBs 5 Years Maturity Amount Accepted, Weighted Average Yield, Minimum % p.a.",2,2024-25,11.69285259,2000-01,12.946,25
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 5 Years Maturity Amount Accepted, Weighted Average Yield > PIBs 5 Years Maturity Amount Accepted, Weighted Average Yield, Maximum % p.a.","PIBs 5 Years Maturity Amount Accepted, Weighted Average Yield, Maximum % p.a.",2,2024-25,15.40529391,2000-01,13,25
6,Money and Credit,پول و اعتبار,PIBs Amount Accepted > PIBs 7 Years Maturity,PIBs 7 Years Maturity,1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 7 Years Maturity, Amount Accepted (Rs Million)","PIBs 7 Years Maturity, Amount Accepted (Rs Million)",1,2009-10,2175,2008-09,2935,2
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 7 Years Maturity, Amount Accepted, Weighted Average Yield","PIBs 7 Years Maturity, Amount Accepted, Weighted Average Yield",1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 7 Years Maturity, Amount Accepted, Weighted Average Yield > PIBs 7 Years Maturity, Amount Accepted, Weighted Average Yield, Minimum % p.a.","PIBs 7 Years Maturity, Amount Accepted, Weighted Average Yield, Minimum % p.a.",2,2011-12,0,2008-09,14.3273,4
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 7 Years Maturity, Amount Accepted, Weighted Average Yield > PIBs 7 Years Maturity, Amount Accepted, Weighted Average Yield, Maximum % p.a.","PIBs 7 Years Maturity, Amount Accepted, Weighted Average Yield, Maximum % p.a.",2,2011-12,0,2008-09,14.7041,4
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs, 10 Years Maturity","PIBs, 10 Years Maturity",1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs, 10 Years Maturity Amount Accepted (Rs Million)","PIBs, 10 Years Maturity Amount Accepted (Rs Million)",1,2024-25,715207.2,2000-01,36129,25
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs, 10 Years Maturity Amount Accepted, Weighted Average Yield","PIBs, 10 Years Maturity Amount Accepted, Weighted Average Yield",1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs, 10 Years Maturity Amount Accepted, Weighted Average Yield > PIBs, 10 Years Maturity Amount Accepted, Weighted Average Yield, Minimum % p.a.","PIBs, 10 Years Maturity Amount Accepted, Weighted Average Yield, Minimum % p.a.",2,2024-25,12.38989684,2000-01,13.955,25
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs, 10 Years Maturity Amount Accepted, Weighted Average Yield > PIBs, 10 Years Maturity Amount Accepted, Weighted Average Yield, Maximum % p.a.","PIBs, 10 Years Maturity Amount Accepted, Weighted Average Yield, Maximum % p.a.",2,2024-25,13.14152614,2000-01,14.004,25
6,Money and Credit,پول و اعتبار,PIBs Amount Accepted > PIBs 15 Years Maturity,PIBs 15 Years Maturity,1,,,,,0
6,Money and Credit,پول و اعتبار,PIBs Amount Accepted > PIBs 15 Years Maturity Amount Accepted (Rs Million),PIBs 15 Years Maturity Amount Accepted (Rs Million),1,2020-21,64000,2003-04,6996,10
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 15 Years Maturity Amount Accepted, Weighted Average Yield","PIBs 15 Years Maturity Amount Accepted, Weighted Average Yield",1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 15 Years Maturity Amount Accepted, Weighted Average Yield > PIBs 15 Years Maturity Amount Accepted, Weighted Average Yield, Minimum % p.a.","PIBs 15 Years Maturity Amount Accepted, Weighted Average Yield, Minimum % p.a.",2,2021-22,10.4,2003-04,7.683,11
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 15 Years Maturity Amount Accepted, Weighted Average Yield > PIBs 15 Years Maturity Amount Accepted, Weighted Average Yield, Maximum % p.a.","PIBs 15 Years Maturity Amount Accepted, Weighted Average Yield, Maximum % p.a.",2,2021-22,10.4,2003-04,8.994,11
6,Money and Credit,پول و اعتبار,PIBs Amount Accepted > PIBs 20 Years Maturity,PIBs 20 Years Maturity,1,,,,,0
6,Money and Credit,پول و اعتبار,PIBs Amount Accepted > PIBs 20 Years Maturity Amount Accepted (Rs Million),PIBs 20 Years Maturity Amount Accepted (Rs Million),1,2020-21,62061,2003-04,6757,13
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 20 Years Maturity Amount Accepted, Weighted Average Yield","PIBs 20 Years Maturity Amount Accepted, Weighted Average Yield",1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 20 Years Maturity Amount Accepted, Weighted Average Yield > PIBs 20 Years Maturity Amount Accepted, Weighted Average Yield, Minimum % p.a.","PIBs 20 Years Maturity Amount Accepted, Weighted Average Yield, Minimum % p.a.",2,2020-21,10.34,2003-04,8.706,13
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 20 Years Maturity Amount Accepted, Weighted Average Yield > PIBs 20 Years Maturity Amount Accepted, Weighted Average Yield, Maximum % p.a.","PIBs 20 Years Maturity Amount Accepted, Weighted Average Yield, Maximum % p.a.",2,2020-21,10.562,2003-04,8.993,13
6,Money and Credit,پول و اعتبار,PIBs Amount Accepted > PIBs 30 Years Maturity,PIBs 30 Years Maturity,1,,,,,0
6,Money and Credit,پول و اعتبار,PIBs Amount Accepted > PIBs 30 Years Maturity Amount Accepted (Rs Million),PIBs 30 Years Maturity Amount Accepted (Rs Million),1,2011-12,0,2006-07,16100,6
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 30 Years Maturity Amount Accepted, Weighted Average Yield","PIBs 30 Years Maturity Amount Accepted, Weighted Average Yield",1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 30 Years Maturity Amount Accepted, Weighted Average Yield > PIBs 30 Years Maturity Amount Accepted, Weighted Average Yield, Minimum % p.a.","PIBs 30 Years Maturity Amount Accepted, Weighted Average Yield, Minimum % p.a.",2,2011-12,0,2006-07,11.546,6
6,Money and Credit,پول و اعتبار,"PIBs Amount Accepted > PIBs 30 Years Maturity Amount Accepted, Weighted Average Yield > PIBs 30 Years Maturity Amount Accepted, Weighted Average Yield, Maximum % p.a.","PIBs 30 Years Maturity Amount Accepted, Weighted Average Yield, Maximum % p.a.",2,2011-12,0,2006-07,11.68,6
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Offered (Face Value) (Rs Million)","PIBs Floaters, Amount Offered (Face Value) (Rs Million)",0,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Offered (Face Value) (Rs Million) > PIBs, Amount Offered (Face Value) (Rs Million)02 Years (Floater) Maturity (PFL) Quarterly","PIBs, Amount Offered (Face Value) (Rs Million)02 Years (Floater) Maturity (PFL) Quarterly",1,2024-25,61000,2020-21,213423,3
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Offered (Face Value) (Rs Million) > PIBs, Amount Offered (Face Value) (Rs Million), 03 Years (Floater) Maturity (PFL) Semi-Annual","PIBs, Amount Offered (Face Value) (Rs Million), 03 Years (Floater) Maturity (PFL) Semi-Annual",1,2020-21,1193302,2019-20,84100,2
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Offered (Face Value) (Rs Million) > PIBs, Amount Offered (Face Value) (Rs Million) , 05 Years (Floater) Maturity (PFL) Semi-Annual","PIBs, Amount Offered (Face Value) (Rs Million) , 05 Years (Floater) Maturity (PFL) Semi-Annual",1,2024-25,5925504.7,2019-20,48500,6
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Offered (Face Value) (Rs Million) > PIBs, Amount Offered (Face Value) (Rs Million), 10 Years (Floater) Maturity (PFL) Semi-Annual","PIBs, Amount Offered (Face Value) (Rs Million), 10 Years (Floater) Maturity (PFL) Semi-Annual",1,2024-25,16869182.9,2019-20,1445471,6
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Offered (Face Value) (Rs Million) > PIBs, Amount Offered (Face Value) (Rs Million), 03 Years (Floater) Maturity (PFL) Quarterly","PIBs, Amount Offered (Face Value) (Rs Million), 03 Years (Floater) Maturity (PFL) Quarterly",1,2024-25,626905.3,2020-21,365931,5
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Offered (Face Value) (Rs Million) > PIBs, Amount Offered (Face Value) (Rs Million), 05 Years (Floater) Maturity (PFL) Quarterly","PIBs, Amount Offered (Face Value) (Rs Million), 05 Years (Floater) Maturity (PFL) Quarterly",1,2020-21,107600,2020-21,107600,1
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Offered (Face Value) (Rs Million) > PIBs, Amount Offered (Face Value) (Rs Million), 10 Years (Floater) Maturity (PFL) Quarterly","PIBs, Amount Offered (Face Value) (Rs Million), 10 Years (Floater) Maturity (PFL) Quarterly",1,2020-21,130050,2018-19,706324,2
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million)","PIBs Floaters, Amount Accepted (Face Value) (Rs Million)",0,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs, Amount Accepted (Face Value) (Rs Million), 02 Years (Floater) Quarterly Maturity (PFL)","PIBs, Amount Accepted (Face Value) (Rs Million), 02 Years (Floater) Quarterly Maturity (PFL)",1,2023-24,576086,2020-21,175664,4
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs, 02 Years (Floater) Quarterly Maturity (PFL) Cut-Off Price","PIBs, 02 Years (Floater) Quarterly Maturity (PFL) Cut-Off Price",1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs, 02 Years (Floater) Quarterly Maturity (PFL) Cut-Off Price > PIBs, 02 Years (Floater) Quarterly Maturity (PFL) Cut-Off Price, Minimum","PIBs, 02 Years (Floater) Quarterly Maturity (PFL) Cut-Off Price, Minimum",2,2023-24,98.6068,2020-21,99.5239,4
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs, 02 Years (Floater) Quarterly Maturity (PFL) Cut-Off Price > PIBs, 02 Years (Floater) Quarterly Maturity (PFL) Cut-Off Price, Maximum","PIBs, 02 Years (Floater) Quarterly Maturity (PFL) Cut-Off Price, Maximum",2,2023-24,99.0041,2020-21,99.6467,4
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 03 Years (Floater) Maturity (PFL) Semi-Annual (Rs Million)",PIBs 03 Years (Floater) Maturity (PFL) Semi-Annual (Rs Million),1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 03 Years (Floater) Maturity (PFL) Semi-Annual, Amount Accepted (Rs Million)","PIBs 03 Years (Floater) Maturity (PFL) Semi-Annual, Amount Accepted (Rs Million)",1,2020-21,624763,2019-20,60552,2
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 03 Years (Floater) Maturity (PFL) Semi-Annual, Margin/ Cut-Off Price","PIBs 03 Years (Floater) Maturity (PFL) Semi-Annual, Margin/ Cut-Off Price",1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 03 Years (Floater) Maturity (PFL) Semi-Annual, Margin/ Cut-Off Price > PIBs 03 Years (Floater) Maturity (PFL) Semi-Annual, Minimum bps / Cut-Off Price","PIBs 03 Years (Floater) Maturity (PFL) Semi-Annual, Minimum bps / Cut-Off Price",2,2020-21,98.8132,2019-20,45,2
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 03 Years (Floater) Maturity (PFL) Semi-Annual, Margin/ Cut-Off Price > PIBs 03 Years (Floater) Maturity (PFL) Semi-Annual, Maximum bps / Cut-Off Price","PIBs 03 Years (Floater) Maturity (PFL) Semi-Annual, Maximum bps / Cut-Off Price",2,2020-21,100.4413,2019-20,45,2
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 03 Years (Floater) Quarterly Maturity (PFL), Amount Accepted (Rs Million)","PIBs 03 Years (Floater) Quarterly Maturity (PFL), Amount Accepted (Rs Million)",1,2024-25,25405,2020-21,228976,5
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 03 Years (Floater) Quarterly Maturity (PFL), Cut-Off Price","PIBs 03 Years (Floater) Quarterly Maturity (PFL), Cut-Off Price",1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 03 Years (Floater) Quarterly Maturity (PFL), Cut-Off Price > PIBs 03 Years (Floater) Quarterly Maturity (PFL), Cut-Off Price, Minimum","PIBs 03 Years (Floater) Quarterly Maturity (PFL), Cut-Off Price, Minimum",2,2024-25,98.8149,2019-20,49,6
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 03 Years (Floater) Quarterly Maturity (PFL), Cut-Off Price > PIBs 03 Years (Floater) Quarterly Maturity (PFL), Cut-Off Price, Maximum","PIBs 03 Years (Floater) Quarterly Maturity (PFL), Cut-Off Price, Maximum",2,2024-25,98.8149,2019-20,49,6
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 05 Years (Floater) Maturity (PFL) Semi-Annual",PIBs 05 Years (Floater) Maturity (PFL) Semi-Annual,1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 05 Years (Floater) Maturity (PFL) Semi-Annual, Amount Accepted (Rs Million)","PIBs 05 Years (Floater) Maturity (PFL) Semi-Annual, Amount Accepted (Rs Million)",1,2024-25,2127399.1,2019-20,34500,6
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 05 Years (Floater) Maturity (PFL) Semi-Annual, Cut-Off Price","PIBs 05 Years (Floater) Maturity (PFL) Semi-Annual, Cut-Off Price",1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 05 Years (Floater) Maturity (PFL) Semi-Annual, Cut-Off Price > PIBs 05 Years (Floater) Maturity (PFL) Semi-Annual, Minimum bps / Cut-Off Price","PIBs 05 Years (Floater) Maturity (PFL) Semi-Annual, Minimum bps / Cut-Off Price",2,2024-25,96.4698,2019-20,49,6
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 05 Years (Floater) Maturity (PFL) Semi-Annual, Cut-Off Price > PIBs 05 Years (Floater) Maturity (PFL) Semi-Annual, Maximum bps / Cut-Off Price","PIBs 05 Years (Floater) Maturity (PFL) Semi-Annual, Maximum bps / Cut-Off Price",2,2024-25,97.0481,2019-20,49,6
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 05 Years (Floater) Quarterly Maturity (PFL)",PIBs 05 Years (Floater) Quarterly Maturity (PFL),1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 05 Years (Floater) Quarterly Maturity (PFL), Amount Accepted (Rs Million)","PIBs 05 Years (Floater) Quarterly Maturity (PFL), Amount Accepted (Rs Million)",1,2020-21,90500,2020-21,90500,1
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 05 Years (Floater) Quarterly Maturity (PFL), Amount Accepted , Cut-Off Price","PIBs 05 Years (Floater) Quarterly Maturity (PFL), Amount Accepted , Cut-Off Price",1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 05 Years (Floater) Quarterly Maturity (PFL), Amount Accepted , Cut-Off Price > 05 Years (Floater) Quarterly Maturity (PFL), Minimum Cut-Off Price","05 Years (Floater) Quarterly Maturity (PFL), Minimum Cut-Off Price",2,2020-21,97.9779,2020-21,97.9779,1
6,Money and Credit,پول و اعتبار,"PIBs Floaters, Amount Accepted (Face Value) (Rs Million) > PIBs 05 Years (Floater) Quarterly Maturity (PFL), Amount Accepted , Cut-Off Price > 05 Years (Floater) Quarterly Maturity (PFL), Maximum Cut-Off Price","05 Years (Floater) Quarterly Maturity (PFL), Maximum Cut-Off Price",2,2020-21,98.0119,2020-21,98.0119,1
6,Money and Credit,پول و اعتبار,PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual,PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual,0,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual > PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual, Amount Accepted (Rs Million)","PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual, Amount Accepted (Rs Million)",1,2024-25,7582404,2018-19,311776,7
6,Money and Credit,پول و اعتبار,"PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual > PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual, Margin / Cut-Off Price","PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual, Margin / Cut-Off Price",1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual > PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual, Margin / Cut-Off Price > PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual, Minimum bps / Cut-Off Price","PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual, Minimum bps / Cut-Off Price",2,2024-25,92.3971,2018-19,8.5526,7
6,Money and Credit,پول و اعتبار,"PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual > PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual, Margin / Cut-Off Price > PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual, Maximum bps / Cut-Off Price","PIBs 10 Years (Floater) Maturity (PFL) Semi-Annual, Maximum bps / Cut-Off Price",2,2024-25,95.1982,2018-19,13.6,7
6,Money and Credit,پول و اعتبار,PIBs 10 Years (Floater) Quarterly Maturity (PFL),PIBs 10 Years (Floater) Quarterly Maturity (PFL),0,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs 10 Years (Floater) Quarterly Maturity (PFL) > PIBs 10 Years (Floater) Quarterly Maturity (PFL), Amount Accepted (Rs Million)","PIBs 10 Years (Floater) Quarterly Maturity (PFL), Amount Accepted (Rs Million)",1,2020-21,98542,2020-21,98542,1
6,Money and Credit,پول و اعتبار,"PIBs 10 Years (Floater) Quarterly Maturity (PFL) > PIBs 10 Years (Floater) Quarterly Maturity (PFL), Cut-Off Price","PIBs 10 Years (Floater) Quarterly Maturity (PFL), Cut-Off Price",1,,,,,0
6,Money and Credit,پول و اعتبار,"PIBs 10 Years (Floater) Quarterly Maturity (PFL) > PIBs 10 Years (Floater) Quarterly Maturity (PFL), Cut-Off Price > PIBs 10 Years (Floater) Quarterly Maturity (PFL), Minimum Cut-Off Price","PIBs 10 Years (Floater) Quarterly Maturity (PFL), Minimum Cut-Off Price",2,2020-21,95.2412,2020-21,95.2412,1
6,Money and Credit,پول و اعتبار,"PIBs 10 Years (Floater) Quarterly Maturity (PFL) > PIBs 10 Years (Floater) Quarterly Maturity (PFL), Cut-Off Price > PIBs 10 Years (Floater) Quarterly Maturity (PFL), Maximum Cut-Off Price","PIBs 10 Years (Floater) Quarterly Maturity (PFL), Maximum Cut-Off Price",2,2020-21,95.2853,2020-21,95.2853,1
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment),National Savings Schemes (Net Investment),0,,,,,0
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Defence Savings Certificates (Rs. Million),Defence Savings Certificates (Rs. Million),1,2021-22,-10440,1990-91,6770.5,32
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > National Deposit Scheme (Rs. Million),National Deposit Scheme (Rs. Million),1,2021-22,-0.4,1990-91,-1015.6,31
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Khaas Deposit Scheme (Rs. Million),Khaas Deposit Scheme (Rs. Million),1,2021-22,0,1990-91,-30203.7,32
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Special Savings Certificates (R) (Rs. Million),Special Savings Certificates (R) (Rs. Million),1,2021-22,-44748,1990-91,18326.4,32
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Special Savings Certificates (B) (Rs. Million),Special Savings Certificates (B) (Rs. Million),1,2020-21,-0.5,1990-91,1375.6,28
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Regular Income Certificates (Rs. Million),Regular Income Certificates (Rs. Million),1,2021-22,-10563.3,1990-91,0,32
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Bahbood Saving Certificates (Rs. Million),Bahbood Saving Certificates (Rs. Million),1,2021-22,16628.9,2003-04,22691,19
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Pensioners' Benefit Account (Rs. Million),Pensioners' Benefit Account (Rs. Million),1,2021-22,22055.6,2002-03,10170,20
